iteration,epoch,minibatch,cost,mode_prime,trip_purp,trip_km
1049279,48.0,21436.0,11.44127,0.183,0.437,9.654
1051465,49.0,1753.0,11.46826,0.183,0.438,9.676
1053651,49.0,3939.0,11.4524,0.183,0.438,9.628
1055837,49.0,6125.0,11.44505,0.183,0.438,9.632
1058023,49.0,8311.0,11.44694,0.183,0.436,9.675
1060209,49.0,10497.0,11.44454,0.183,0.437,9.631
1062395,49.0,12683.0,11.44302,0.183,0.438,9.618
1064581,49.0,14869.0,11.43947,0.184,0.438,9.689
1066767,49.0,17055.0,11.43982,0.183,0.436,9.682
1068953,49.0,19241.0,11.43378,0.184,0.437,9.672
1071139,49.0,21427.0,11.42663,0.183,0.437,9.635
1073325,50.0,1744.0,11.43014,0.183,0.437,9.671
1075511,50.0,3930.0,11.41057,0.183,0.437,9.583
1077697,50.0,6116.0,11.40282,0.183,0.438,9.655
1079883,50.0,8302.0,11.3999,0.183,0.436,9.661
1082069,50.0,10488.0,11.3921,0.183,0.438,9.621
1084255,50.0,12674.0,11.38926,0.183,0.438,9.619
1086441,50.0,14860.0,11.39211,0.183,0.438,9.656
1088627,50.0,17046.0,11.39403,0.183,0.437,9.597
1090813,50.0,19232.0,11.38968,0.183,0.436,9.68
1092999,50.0,21418.0,11.38947,0.183,0.437,9.659
1095185,51.0,1735.0,11.38895,0.183,0.437,9.64
1097371,51.0,3921.0,11.38094,0.183,0.438,9.628
1099557,51.0,6107.0,11.37025,0.183,0.436,9.644
1101743,51.0,8293.0,11.37262,0.183,0.437,9.655
1103929,51.0,10479.0,11.36559,0.183,0.437,9.634
1106115,51.0,12665.0,11.36695,0.183,0.437,9.642
1108301,51.0,14851.0,11.36726,0.183,0.437,9.621
1110487,51.0,17037.0,11.3658,0.183,0.436,9.658
1112673,51.0,19223.0,11.36217,0.183,0.437,9.655
1114859,51.0,21409.0,11.36038,0.183,0.437,9.636
1117045,52.0,1726.0,11.3683,0.183,0.436,9.656
1119231,52.0,3912.0,11.35922,0.183,0.437,9.672
1121417,52.0,6098.0,11.34692,0.183,0.436,9.664
1123603,52.0,8284.0,11.34232,0.183,0.437,9.672
1125789,52.0,10470.0,11.34253,0.183,0.437,9.616
1127975,52.0,12656.0,11.33856,0.183,0.436,9.629
1130161,52.0,14842.0,11.33295,0.183,0.436,9.576
1132347,52.0,17028.0,11.33447,0.183,0.436,9.626
1134533,52.0,19214.0,11.33535,0.183,0.436,9.675
1136719,52.0,21400.0,11.33056,0.183,0.436,9.646
1138905,53.0,1717.0,11.30887,0.183,0.436,9.667
1141091,53.0,3903.0,11.30798,0.183,0.435,9.644
1143277,53.0,6089.0,11.29995,0.183,0.436,9.709
1145463,53.0,8275.0,11.30085,0.183,0.437,9.626
1147649,53.0,10461.0,11.30233,0.183,0.436,9.649
1149835,53.0,12647.0,11.2999,0.183,0.436,9.617
1152021,53.0,14833.0,11.30196,0.183,0.436,9.604
1154207,53.0,17019.0,11.30631,0.183,0.436,9.656
1156393,53.0,19205.0,11.30416,0.183,0.436,9.639
1158579,53.0,21391.0,11.30537,0.183,0.436,9.669
1160765,54.0,1708.0,11.29786,0.182,0.436,9.656
1162951,54.0,3894.0,11.309,0.182,0.436,9.641
1165137,54.0,6080.0,11.2969,0.183,0.437,9.656
1167323,54.0,8266.0,11.30208,0.182,0.436,9.646
1169509,54.0,10452.0,11.29128,0.183,0.438,9.562
1171695,54.0,12638.0,11.28978,0.182,0.436,9.627
1173881,54.0,14824.0,11.28987,0.183,0.437,9.636
1176067,54.0,17010.0,11.29039,0.182,0.436,9.635
1178253,54.0,19196.0,11.28689,0.182,0.436,9.628
1180439,54.0,21382.0,11.28422,0.183,0.437,9.594
1182625,55.0,1699.0,11.25307,0.182,0.436,9.7
1184811,55.0,3885.0,11.26781,0.183,0.435,9.634
1186997,55.0,6071.0,11.26613,0.183,0.436,9.713
1189183,55.0,8257.0,11.27333,0.182,0.438,9.647
1191369,55.0,10443.0,11.27,0.182,0.436,9.577
1193555,55.0,12629.0,11.2679,0.183,0.436,9.641
1195741,55.0,14815.0,11.26239,0.183,0.435,9.62
1197927,55.0,17001.0,11.26429,0.182,0.436,9.717
1200113,55.0,19187.0,11.26299,0.183,0.435,9.686
1202299,55.0,21373.0,11.26402,0.183,0.435,9.654
1204485,56.0,1690.0,11.26585,0.182,0.435,9.658
1206671,56.0,3876.0,11.26956,0.182,0.436,9.645
1208857,56.0,6062.0,11.25353,0.182,0.435,9.688
1211043,56.0,8248.0,11.25586,0.182,0.436,9.679
1213229,56.0,10434.0,11.248,0.182,0.436,9.631
1215415,56.0,12620.0,11.24046,0.182,0.436,9.611
1217601,56.0,14806.0,11.23776,0.183,0.435,9.669
1219787,56.0,16992.0,11.23702,0.182,0.437,9.69
1221973,56.0,19178.0,11.23526,0.182,0.435,9.609
1224159,56.0,21364.0,11.23299,0.182,0.435,9.597
1226345,57.0,1681.0,11.24248,0.182,0.435,9.649
1228531,57.0,3867.0,11.23993,0.182,0.435,9.569
1230717,57.0,6053.0,11.22902,0.182,0.435,9.714
1232903,57.0,8239.0,11.22938,0.182,0.437,9.661
1235089,57.0,10425.0,11.22155,0.182,0.436,9.637
1237275,57.0,12611.0,11.21861,0.182,0.435,9.624
1239461,57.0,14797.0,11.21557,0.183,0.435,9.606
1241647,57.0,16983.0,11.21592,0.182,0.435,9.702
1243833,57.0,19169.0,11.21437,0.182,0.434,9.652
1246019,57.0,21355.0,11.21408,0.183,0.435,9.658
1248205,58.0,1672.0,11.21603,0.183,0.435,9.658
1250391,58.0,3858.0,11.20199,0.183,0.435,9.567
1252577,58.0,6044.0,11.20181,0.182,0.435,9.677
1254763,58.0,8230.0,11.2026,0.182,0.436,9.619
1256949,58.0,10416.0,11.20278,0.182,0.436,9.603
1259135,58.0,12602.0,11.19871,0.182,0.434,9.602
1261321,58.0,14788.0,11.19487,0.182,0.435,9.619
1263507,58.0,16974.0,11.19729,0.182,0.434,9.744
1265693,58.0,19160.0,11.19476,0.182,0.435,9.695
1267879,58.0,21346.0,11.19362,0.182,0.435,9.608
1270065,59.0,1663.0,11.17758,0.183,0.435,9.657
1272251,59.0,3849.0,11.20072,0.182,0.434,9.672
1274437,59.0,6035.0,11.19466,0.182,0.434,9.629
1276623,59.0,8221.0,11.19246,0.182,0.436,9.654
1278809,59.0,10407.0,11.18821,0.182,0.434,9.651
1280995,59.0,12593.0,11.18654,0.182,0.435,9.565
1283181,59.0,14779.0,11.18079,0.182,0.435,9.693
1285367,59.0,16965.0,11.18036,0.182,0.434,9.667
1287553,59.0,19151.0,11.17569,0.182,0.434,9.669
1289739,59.0,21337.0,11.17553,0.182,0.433,9.56
1291925,60.0,1654.0,11.15987,0.182,0.434,9.621
1294111,60.0,3840.0,11.17411,0.182,0.435,9.574
1296297,60.0,6026.0,11.16825,0.182,0.435,9.705
1298483,60.0,8212.0,11.17206,0.182,0.437,9.645
1300669,60.0,10398.0,11.16567,0.182,0.435,9.632
1302855,60.0,12584.0,11.16095,0.182,0.434,9.586
1305041,60.0,14770.0,11.16002,0.182,0.434,9.608
1307227,60.0,16956.0,11.16506,0.183,0.434,9.644
1309413,60.0,19142.0,11.16035,0.182,0.433,9.622
1311599,60.0,21328.0,11.15936,0.182,0.434,9.638
1313785,61.0,1645.0,11.16323,0.182,0.434,9.637
1315971,61.0,3831.0,11.13781,0.182,0.433,9.646
1318157,61.0,6017.0,11.13587,0.182,0.433,9.674
1320343,61.0,8203.0,11.1451,0.182,0.435,9.641
1322529,61.0,10389.0,11.13736,0.182,0.435,9.604
1324715,61.0,12575.0,11.13279,0.182,0.434,9.644
1326901,61.0,14761.0,11.1333,0.182,0.433,9.721
1329087,61.0,16947.0,11.13377,0.182,0.434,9.663
1331273,61.0,19133.0,11.13021,0.182,0.433,9.64
1333459,61.0,21319.0,11.1316,0.182,0.433,9.614
1335645,62.0,1636.0,11.10229,0.182,0.434,9.621
1337831,62.0,3822.0,11.11125,0.182,0.433,9.566
1340017,62.0,6008.0,11.11491,0.182,0.435,9.708
1342203,62.0,8194.0,11.11669,0.182,0.436,9.673
1344389,62.0,10380.0,11.11679,0.182,0.435,9.619
1346575,62.0,12566.0,11.11218,0.182,0.433,9.656
1348761,62.0,14752.0,11.10786,0.182,0.433,9.662
1350947,62.0,16938.0,11.10922,0.183,0.433,9.699
1353133,62.0,19124.0,11.10704,0.182,0.433,9.617
1355319,62.0,21310.0,11.10868,0.182,0.433,9.611
1357505,63.0,1627.0,11.10362,0.182,0.435,9.594
1359691,63.0,3813.0,11.10884,0.182,0.435,9.589
1361877,63.0,5999.0,11.09881,0.182,0.434,9.673
1364063,63.0,8185.0,11.09776,0.182,0.435,9.623
1366249,63.0,10371.0,11.09576,0.182,0.435,9.681
1368435,63.0,12557.0,11.09207,0.182,0.433,9.607
1370621,63.0,14743.0,11.09038,0.182,0.434,9.679
1372807,63.0,16929.0,11.09267,0.182,0.433,9.699
1374993,63.0,19115.0,11.09112,0.182,0.433,9.647
1377179,63.0,21301.0,11.09219,0.183,0.433,9.622
1379365,64.0,1618.0,11.0678,0.182,0.434,9.637
1381551,64.0,3804.0,11.08646,0.182,0.434,9.622
1383737,64.0,5990.0,11.08899,0.182,0.434,9.687
1385923,64.0,8176.0,11.08498,0.182,0.433,9.7
1388109,64.0,10362.0,11.08269,0.182,0.436,9.657
1390295,64.0,12548.0,11.07631,0.182,0.432,9.675
1392481,64.0,14734.0,11.07615,0.183,0.433,9.641
1394667,64.0,16920.0,11.08124,0.183,0.432,9.759
1396853,64.0,19106.0,11.07883,0.182,0.432,9.619
1399039,64.0,21292.0,11.07891,0.182,0.432,9.613
1401225,65.0,1609.0,11.07049,0.182,0.433,9.627
1403411,65.0,3795.0,11.06353,0.182,0.433,9.646
1405597,65.0,5981.0,11.05683,0.182,0.434,9.665
1407783,65.0,8167.0,11.06162,0.181,0.433,9.688
1409969,65.0,10353.0,11.05732,0.182,0.435,9.585
1412155,65.0,12539.0,11.05694,0.182,0.433,9.614
1414341,65.0,14725.0,11.05665,0.182,0.433,9.648
1416527,65.0,16911.0,11.05936,0.183,0.433,9.692
1418713,65.0,19097.0,11.05876,0.182,0.432,9.642
1420899,65.0,21283.0,11.05911,0.182,0.432,9.6
1423085,66.0,1600.0,11.06449,0.183,0.432,9.664
1425271,66.0,3786.0,11.05415,0.182,0.432,9.653
1427457,66.0,5972.0,11.04195,0.182,0.434,9.667
1429643,66.0,8158.0,11.04712,0.182,0.432,9.626
1431829,66.0,10344.0,11.04675,0.182,0.434,9.621
1434015,66.0,12530.0,11.04151,0.182,0.433,9.634
1436201,66.0,14716.0,11.03564,0.183,0.433,9.684
1438387,66.0,16902.0,11.04106,0.183,0.431,9.605
1440573,66.0,19088.0,11.03817,0.182,0.432,9.69
1442759,66.0,21274.0,11.04179,0.183,0.432,9.598
1444945,67.0,1591.0,11.04377,0.182,0.432,9.707
1447131,67.0,3777.0,11.03951,0.182,0.432,9.672
1449317,67.0,5963.0,11.03101,0.182,0.432,9.673
1451503,67.0,8149.0,11.03514,0.182,0.433,9.685
1453689,67.0,10335.0,11.03511,0.182,0.432,9.571
1455875,67.0,12521.0,11.03029,0.182,0.431,9.642
1458061,67.0,14707.0,11.02305,0.182,0.431,9.643
1460247,67.0,16893.0,11.022,0.183,0.431,9.64
1462433,67.0,19079.0,11.02014,0.182,0.43,9.665
1464619,67.0,21265.0,11.01652,0.182,0.431,9.596
1466805,68.0,1582.0,11.04801,0.182,0.432,9.626
1468991,68.0,3768.0,11.04066,0.182,0.432,9.622
1471177,68.0,5954.0,11.03,0.182,0.434,9.655
1473363,68.0,8140.0,11.0227,0.182,0.433,9.625
1475549,68.0,10326.0,11.01804,0.183,0.432,9.64
1477735,68.0,12512.0,11.01187,0.182,0.431,9.687
1479921,68.0,14698.0,11.00629,0.183,0.432,9.671
1482107,68.0,16884.0,11.00598,0.183,0.431,9.645
1484293,68.0,19070.0,11.00294,0.182,0.431,9.625
1486479,68.0,21256.0,11.00352,0.182,0.431,9.678
1488665,69.0,1573.0,10.98932,0.182,0.432,9.641
1490851,69.0,3759.0,10.99438,0.182,0.432,9.573
1493037,69.0,5945.0,11.00036,0.183,0.432,9.705
1495223,69.0,8131.0,10.99677,0.183,0.432,9.651
1497409,69.0,10317.0,10.99535,0.182,0.431,9.581
1499595,69.0,12503.0,10.99165,0.181,0.431,9.653
1501781,69.0,14689.0,10.98667,0.182,0.432,9.644
1503967,69.0,16875.0,10.98796,0.182,0.431,9.7
1506153,69.0,19061.0,10.98683,0.182,0.431,9.688
1508339,69.0,21247.0,10.98168,0.183,0.431,9.608
1510525,70.0,1564.0,10.98928,0.182,0.431,9.619
1512711,70.0,3750.0,10.98294,0.182,0.431,9.692
1514897,70.0,5936.0,10.98044,0.183,0.431,9.634
1517083,70.0,8122.0,10.9798,0.182,0.433,9.674
1519269,70.0,10308.0,10.9724,0.182,0.432,9.572
1521455,70.0,12494.0,10.96286,0.182,0.431,9.631
1523641,70.0,14680.0,10.96384,0.183,0.431,9.648
1525827,70.0,16866.0,10.9665,0.182,0.43,9.728
1528013,70.0,19052.0,10.96817,0.183,0.43,9.649
1530199,70.0,21238.0,10.96877,0.183,0.431,9.68
1532385,71.0,1555.0,10.97441,0.182,0.433,9.721
1534571,71.0,3741.0,10.97925,0.182,0.432,9.641
1536757,71.0,5927.0,10.97122,0.182,0.431,9.577
1538943,71.0,8113.0,10.97169,0.182,0.431,9.667
1541129,71.0,10299.0,10.96646,0.183,0.43,9.658
1543315,71.0,12485.0,10.96525,0.182,0.43,9.629
1545501,71.0,14671.0,10.9651,0.183,0.43,9.607
1547687,71.0,16857.0,10.96767,0.182,0.43,9.709
1549873,71.0,19043.0,10.96531,0.182,0.431,9.681
1552059,71.0,21229.0,10.96129,0.183,0.43,9.602
1554245,72.0,1546.0,10.95534,0.182,0.431,9.699
1556431,72.0,3732.0,10.95866,0.182,0.43,9.657
1558617,72.0,5918.0,10.95116,0.182,0.432,9.633
1560803,72.0,8104.0,10.94377,0.182,0.431,9.699
1562989,72.0,10290.0,10.94374,0.182,0.43,9.645
1565175,72.0,12476.0,10.93729,0.182,0.43,9.701
1567361,72.0,14662.0,10.93604,0.183,0.43,9.692
1569547,72.0,16848.0,10.93892,0.183,0.429,9.75
1571733,72.0,19034.0,10.93838,0.182,0.43,9.739
1573919,72.0,21220.0,10.93502,0.182,0.429,9.643
1576105,73.0,1537.0,10.92992,0.182,0.43,9.682
1578291,73.0,3723.0,10.9267,0.182,0.429,9.618
1580477,73.0,5909.0,10.91866,0.182,0.431,9.681
1582663,73.0,8095.0,10.92211,0.181,0.43,9.655
1584849,73.0,10281.0,10.91717,0.182,0.43,9.638
1587035,73.0,12467.0,10.91179,0.181,0.43,9.696
1589221,73.0,14653.0,10.91076,0.183,0.429,9.665
1591407,73.0,16839.0,10.91453,0.182,0.43,9.732
1593593,73.0,19025.0,10.91355,0.183,0.429,9.671
1595779,73.0,21211.0,10.91528,0.183,0.429,9.633
1597965,74.0,1528.0,10.91055,0.183,0.43,9.69
1600151,74.0,3714.0,10.92664,0.182,0.432,9.652
1602337,74.0,5900.0,10.91379,0.183,0.43,9.739
1604523,74.0,8086.0,10.91517,0.181,0.432,9.684
1606709,74.0,10272.0,10.91335,0.183,0.429,9.63
1608895,74.0,12458.0,10.90689,0.181,0.429,9.696
1611081,74.0,14644.0,10.90436,0.183,0.431,9.595
1613267,74.0,16830.0,10.91072,0.182,0.431,9.727
1615453,74.0,19016.0,10.90693,0.182,0.429,9.673
1617639,74.0,21202.0,10.90795,0.183,0.429,9.677
1619825,75.0,1519.0,10.93059,0.183,0.43,9.733
1622011,75.0,3705.0,10.92746,0.183,0.43,9.616
1624197,75.0,5891.0,10.91329,0.183,0.431,9.634
1626383,75.0,8077.0,10.90521,0.182,0.429,9.676
1628569,75.0,10263.0,10.90476,0.182,0.428,9.656
1630755,75.0,12449.0,10.90094,0.182,0.429,9.696
1632941,75.0,14635.0,10.89852,0.183,0.429,9.698
1635127,75.0,16821.0,10.9003,0.182,0.428,9.668
1637313,75.0,19007.0,10.89485,0.182,0.428,9.65
1639499,75.0,21193.0,10.89592,0.183,0.428,9.692
1641685,76.0,1510.0,10.88455,0.183,0.43,9.644
1643871,76.0,3696.0,10.883,0.182,0.429,9.608
1646057,76.0,5882.0,10.89045,0.183,0.43,9.653
1648243,76.0,8068.0,10.88991,0.182,0.43,9.695
1650429,76.0,10254.0,10.88157,0.182,0.43,9.61
1652615,76.0,12440.0,10.87814,0.182,0.43,9.602
1654801,76.0,14626.0,10.87264,0.183,0.429,9.703
1656987,76.0,16812.0,10.87492,0.183,0.43,9.688
1659173,76.0,18998.0,10.87666,0.182,0.428,9.622
1661359,76.0,21184.0,10.87693,0.182,0.428,9.628
1663545,77.0,1501.0,10.88266,0.182,0.428,9.693
1665731,77.0,3687.0,10.87636,0.182,0.431,9.65
1667917,77.0,5873.0,10.87559,0.182,0.429,9.674
1670103,77.0,8059.0,10.8743,0.181,0.43,9.629
1672289,77.0,10245.0,10.8717,0.183,0.429,9.705
1674475,77.0,12431.0,10.87061,0.182,0.428,9.682
1676661,77.0,14617.0,10.86627,0.183,0.429,9.695
1678847,77.0,16803.0,10.87032,0.183,0.428,9.654
1681033,77.0,18989.0,10.86922,0.182,0.427,9.706
1683219,77.0,21175.0,10.86597,0.182,0.427,9.689
1685405,78.0,1492.0,10.90036,0.182,0.428,9.681
1687591,78.0,3678.0,10.86404,0.183,0.427,9.664
1689777,78.0,5864.0,10.86204,0.183,0.43,9.705
1691963,78.0,8050.0,10.85055,0.182,0.428,9.643
1694149,78.0,10236.0,10.84068,0.182,0.428,9.664
1696335,78.0,12422.0,10.83899,0.182,0.43,9.69
1698521,78.0,14608.0,10.83873,0.183,0.428,9.713
1700707,78.0,16794.0,10.8424,0.183,0.428,9.703
1702893,78.0,18980.0,10.84132,0.182,0.427,9.718
1705079,78.0,21166.0,10.84039,0.182,0.427,9.713
1707265,79.0,1483.0,10.87859,0.183,0.429,9.674
1709451,79.0,3669.0,10.84609,0.182,0.43,9.653
1711637,79.0,5855.0,10.83824,0.183,0.428,9.725
1713823,79.0,8041.0,10.83569,0.182,0.427,9.674
1716009,79.0,10227.0,10.83421,0.183,0.428,9.681
1718195,79.0,12413.0,10.83351,0.181,0.428,9.689
1720381,79.0,14599.0,10.82773,0.183,0.428,9.669
1722567,79.0,16785.0,10.83106,0.182,0.427,9.714
1724753,79.0,18971.0,10.82839,0.183,0.427,9.698
1726939,79.0,21157.0,10.82823,0.182,0.427,9.661
1729125,80.0,1474.0,10.83642,0.182,0.428,9.69
1731311,80.0,3660.0,10.84952,0.182,0.428,9.639
1733497,80.0,5846.0,10.83442,0.183,0.429,9.686
1735683,80.0,8032.0,10.82603,0.182,0.427,9.651
1737869,80.0,10218.0,10.82103,0.183,0.429,9.689
1740055,80.0,12404.0,10.82336,0.182,0.428,9.659
1742241,80.0,14590.0,10.8185,0.183,0.427,9.732
1744427,80.0,16776.0,10.82165,0.182,0.427,9.732
1746613,80.0,18962.0,10.81777,0.183,0.426,9.71
1748799,80.0,21148.0,10.81682,0.183,0.427,9.721
1750985,81.0,1465.0,10.80461,0.182,0.428,9.628
1753171,81.0,3651.0,10.81493,0.183,0.428,9.644
1755357,81.0,5837.0,10.802,0.183,0.428,9.712
1757543,81.0,8023.0,10.80792,0.181,0.426,9.593
1759729,81.0,10209.0,10.80241,0.183,0.429,9.659
1761915,81.0,12395.0,10.79384,0.182,0.427,9.679
1764101,81.0,14581.0,10.79283,0.183,0.426,9.706
1766287,81.0,16767.0,10.79738,0.182,0.427,9.681
1768473,81.0,18953.0,10.79755,0.182,0.427,9.711
1770659,81.0,21139.0,10.79817,0.182,0.426,9.68
1772845,82.0,1456.0,10.85443,0.182,0.428,9.693
1775031,82.0,3642.0,10.81546,0.182,0.426,9.662
1777217,82.0,5828.0,10.81095,0.182,0.427,9.704
1779403,82.0,8014.0,10.79834,0.182,0.426,9.691
1781589,82.0,10200.0,10.79479,0.183,0.426,9.709
1783775,82.0,12386.0,10.79178,0.182,0.426,9.686
1785961,82.0,14572.0,10.78893,0.183,0.428,9.7
1788147,82.0,16758.0,10.79153,0.184,0.425,9.682
1790333,82.0,18944.0,10.79024,0.182,0.426,9.725
1792519,82.0,21130.0,10.79002,0.183,0.426,9.666
1794705,83.0,1447.0,10.7392,0.183,0.426,9.673
1796891,83.0,3633.0,10.7582,0.182,0.428,9.631
1799077,83.0,5819.0,10.75513,0.182,0.427,9.686
1801263,83.0,8005.0,10.75685,0.182,0.425,9.67
1803449,83.0,10191.0,10.76097,0.182,0.426,9.679
1805635,83.0,12377.0,10.75871,0.182,0.426,9.736
1807821,83.0,14563.0,10.76105,0.183,0.428,9.714
1810007,83.0,16749.0,10.7656,0.182,0.426,9.694
1812193,83.0,18935.0,10.76687,0.182,0.426,9.758
1814379,83.0,21121.0,10.76838,0.183,0.425,9.664
1816565,84.0,1438.0,10.7641,0.182,0.425,9.651
1818751,84.0,3624.0,10.77165,0.182,0.426,9.647
1820937,84.0,5810.0,10.77076,0.183,0.428,9.697
1823123,84.0,7996.0,10.77342,0.181,0.428,9.707
1825309,84.0,10182.0,10.76451,0.184,0.425,9.67
1827495,84.0,12368.0,10.76071,0.182,0.427,9.717
1829681,84.0,14554.0,10.75356,0.182,0.429,9.692
1831867,84.0,16740.0,10.7552,0.183,0.425,9.658
1834053,84.0,18926.0,10.75537,0.183,0.426,9.744
1836239,84.0,21112.0,10.753,0.182,0.425,9.629
1838425,85.0,1429.0,10.75704,0.182,0.427,9.685
1840611,85.0,3615.0,10.7718,0.183,0.426,9.674
1842797,85.0,5801.0,10.77466,0.183,0.428,9.723
1844983,85.0,7987.0,10.76619,0.182,0.426,9.718
1847169,85.0,10173.0,10.76218,0.181,0.426,9.64
1849355,85.0,12359.0,10.75955,0.183,0.427,9.683
1851541,85.0,14545.0,10.75761,0.182,0.427,9.687
1853727,85.0,16731.0,10.76192,0.183,0.425,9.685
1855913,85.0,18917.0,10.75746,0.183,0.425,9.674
1858099,85.0,21103.0,10.75418,0.182,0.424,9.69
1860285,86.0,1420.0,10.74193,0.183,0.425,9.692
1862471,86.0,3606.0,10.73179,0.183,0.429,9.661
1864657,86.0,5792.0,10.73487,0.182,0.431,9.692
1866843,86.0,7978.0,10.74042,0.182,0.425,9.713
1869029,86.0,10164.0,10.74378,0.183,0.425,9.643
1871215,86.0,12350.0,10.73622,0.182,0.426,9.655
1873401,86.0,14536.0,10.73442,0.183,0.425,9.765
1875587,86.0,16722.0,10.73859,0.182,0.425,9.69
1877773,86.0,18908.0,10.7376,0.182,0.425,9.777
1879959,86.0,21094.0,10.73545,0.183,0.425,9.655
1882145,87.0,1411.0,10.74114,0.183,0.427,9.704
1884331,87.0,3597.0,10.75416,0.183,0.425,9.629
1886517,87.0,5783.0,10.7404,0.183,0.426,9.632
1888703,87.0,7969.0,10.72834,0.182,0.425,9.665
1890889,87.0,10155.0,10.72419,0.183,0.425,9.652
1893075,87.0,12341.0,10.71977,0.183,0.426,9.678
1895261,87.0,14527.0,10.71462,0.183,0.426,9.697
1897447,87.0,16713.0,10.71645,0.183,0.424,9.632
1899633,87.0,18899.0,10.71139,0.182,0.425,9.74
1901819,87.0,21085.0,10.71003,0.183,0.423,9.724
1904005,88.0,1402.0,10.73199,0.183,0.427,9.69
1906191,88.0,3588.0,10.7232,0.183,0.425,9.642
1908377,88.0,5774.0,10.71735,0.183,0.424,9.661
1910563,88.0,7960.0,10.70812,0.181,0.426,9.648
1912749,88.0,10146.0,10.70528,0.182,0.424,9.674
1914935,88.0,12332.0,10.69977,0.182,0.427,9.659
1917121,88.0,14518.0,10.7003,0.183,0.427,9.72
1919307,88.0,16704.0,10.70533,0.183,0.424,9.717
1921493,88.0,18890.0,10.70351,0.182,0.424,9.727
1923679,88.0,21076.0,10.70181,0.183,0.424,9.696
1925865,89.0,1393.0,10.68499,0.182,0.425,9.711
1928051,89.0,3579.0,10.68159,0.182,0.426,9.571
1930237,89.0,5765.0,10.67441,0.183,0.425,9.716
1932423,89.0,7951.0,10.68011,0.182,0.426,9.664
1934609,89.0,10137.0,10.67891,0.183,0.424,9.682
1936795,89.0,12323.0,10.67524,0.183,0.424,9.701
1938981,89.0,14509.0,10.67728,0.183,0.424,9.658
1941167,89.0,16695.0,10.67667,0.183,0.424,9.703
1943353,89.0,18881.0,10.67722,0.183,0.423,9.699
1945539,89.0,21067.0,10.68099,0.183,0.424,9.766
1947725,90.0,1384.0,10.71426,0.182,0.425,9.706
1949911,90.0,3570.0,10.69011,0.183,0.425,9.723
1952097,90.0,5756.0,10.69193,0.183,0.424,9.692
1954283,90.0,7942.0,10.69167,0.181,0.426,9.665
1956469,90.0,10128.0,10.69228,0.182,0.425,9.648
1958655,90.0,12314.0,10.68793,0.181,0.429,9.606
1960841,90.0,14500.0,10.68807,0.183,0.426,9.749
1963027,90.0,16686.0,10.68912,0.183,0.423,9.647
1965213,90.0,18872.0,10.68398,0.183,0.423,9.72
1967399,90.0,21058.0,10.68503,0.182,0.423,9.671
1969585,91.0,1375.0,10.66327,0.182,0.425,9.691
1971771,91.0,3561.0,10.67426,0.184,0.423,9.594
1973957,91.0,5747.0,10.6736,0.182,0.425,9.754
1976143,91.0,7933.0,10.67352,0.183,0.424,9.725
1978329,91.0,10119.0,10.67147,0.183,0.425,9.706
1980515,91.0,12305.0,10.66634,0.182,0.424,9.684
1982701,91.0,14491.0,10.66643,0.183,0.424,9.728
1984887,91.0,16677.0,10.66788,0.183,0.423,9.717
1987073,91.0,18863.0,10.66486,0.182,0.423,9.737
1989259,91.0,21049.0,10.66403,0.183,0.422,9.76
1991445,92.0,1366.0,10.66932,0.183,0.423,9.674
1993631,92.0,3552.0,10.67682,0.183,0.424,9.681
1995817,92.0,5738.0,10.6589,0.182,0.424,9.732
1998003,92.0,7924.0,10.65704,0.181,0.425,9.687
2000189,92.0,10110.0,10.65621,0.181,0.422,9.74
2002375,92.0,12296.0,10.65306,0.182,0.423,9.659
2004561,92.0,14482.0,10.6523,0.183,0.426,9.755
2006747,92.0,16668.0,10.65334,0.182,0.424,9.667
2008933,92.0,18854.0,10.64922,0.181,0.422,9.684
2011119,92.0,21040.0,10.64553,0.183,0.422,9.774
2013305,93.0,1357.0,10.63258,0.182,0.423,9.715
2015491,93.0,3543.0,10.65171,0.182,0.424,9.628
2017677,93.0,5729.0,10.65235,0.183,0.424,9.632
2019863,93.0,7915.0,10.65046,0.182,0.422,9.716
2022049,93.0,10101.0,10.6503,0.184,0.422,9.688
2024235,93.0,12287.0,10.64609,0.183,0.424,9.684
2026421,93.0,14473.0,10.64394,0.183,0.424,9.74
2028607,93.0,16659.0,10.64452,0.183,0.423,9.737
2030793,93.0,18845.0,10.64221,0.183,0.422,9.72
2032979,93.0,21031.0,10.64126,0.182,0.422,9.738
2035165,94.0,1348.0,10.63862,0.183,0.423,9.653
2037351,94.0,3534.0,10.65034,0.182,0.423,9.64
2039537,94.0,5720.0,10.63794,0.182,0.423,9.679
2041723,94.0,7906.0,10.63851,0.181,0.423,9.694
2043909,94.0,10092.0,10.63634,0.183,0.426,9.734
2046095,94.0,12278.0,10.63388,0.182,0.422,9.674
2048281,94.0,14464.0,10.63553,0.182,0.422,9.731
2050467,94.0,16650.0,10.63693,0.183,0.421,9.701
2052653,94.0,18836.0,10.63186,0.183,0.422,9.701
2054839,94.0,21022.0,10.63169,0.182,0.422,9.699
2057025,95.0,1339.0,10.66865,0.183,0.423,9.705
2059211,95.0,3525.0,10.64196,0.183,0.423,9.645
2061397,95.0,5711.0,10.63515,0.183,0.423,9.66
2063583,95.0,7897.0,10.62962,0.182,0.423,9.702
